,0,1,2
313,-13.988844,0.33921778,8.034519
314,-8.684749,-0.8556571,6.475378
315,-7.663608,-3.8141582,7.6292152
316,-5.813968,-16.548433,-3.2898705
317,5.9383903,-6.381122,5.762773
318,5.782489,-4.102783,4.81247
319,-8.433715,-6.7721114,6.4629936
320,-17.287828,-0.53613055,4.688521
321,-3.48145,-3.6047258,9.7314005
322,-3.653381,-2.1789637,4.5404997
323,-2.1152997,-7.587268,3.0441594
324,-17.575462,-6.0680037,0.71934134
325,-0.9491875,-5.4194202,7.0589557
326,0.38544974,-1.5188482,5.356722
327,-1.9184045,2.2696602,6.342124
328,-12.747974,4.3213696,4.64552
329,-5.8553686,-18.352633,-1.0717683
330,1.9920268,2.9615893,4.216171
331,-15.293616,-0.613174,5.1964703
332,-2.233373,3.7292416,7.1465445
333,-3.0355537,2.085731,7.4321384
334,-6.564457,2.0071282,7.4255867
335,-11.127771,4.933345,5.668016
336,-5.6579823,-222.4649,-6.0927615
337,-4.5060954,4.142665,-1.3421663
338,-10.58423,5.0886455,6.1657352
339,-4.643469,-0.3771405,7.895411
340,-12.653694,-5.549584,7.916923
341,-3.5836585,0.06628493,8.395141
342,-0.74055,-6.9338956,1.3624208
343,-6.0773635,-4.530222,6.8508425
344,-6.8820305,-2.491645,7.959824
345,-6.218495,-4.8806567,8.782845
346,0.42599705,-3.9042692,7.842012
347,-9.012533,-10.94286,7.3669634
348,-8.390969,-10.986131,8.507353
349,-0.621164,2.296356,5.1958776
350,-2.252369,-0.1014576,7.5108643
351,-3.1939554,0.09394007,3.9149642
352,-4.728627,1.3580915,-5.3434734
353,-0.99752,-9.012583,6.614862
354,2.8225179,-1.5137912,2.9270823
355,-4.704047,-0.6836935,6.216175
356,-7.1543093,0.3136018,6.746243
357,-9.482623,-0.022567207,5.576793
358,-6.1081033,-10.187244,7.86171
359,-4.393434,-9.406971,5.3228035
360,-2.9037414,-3.197785,8.307296
361,-5.753295,0.21005498,7.8254137
362,-4.2043133,0.6139084,6.7240896
363,-11.098044,-12.513726,3.412978
364,-11.956548,-13.59944,1.8351413
365,-6.364634,-12.313875,6.761625
366,-8.619976,-8.849115,4.0749855
367,-8.649854,-12.940492,2.4319882
368,-9.090819,-14.965096,4.35988
369,-7.594982,-12.853445,0.3555868
370,-10.410446,-12.802253,0.008343406
371,-9.268473,-11.623386,1.3211616
372,-7.7438297,-11.531252,1.8151937
373,-7.7706227,-15.569303,3.089969
374,-11.105805,-15.276547,6.240914
375,-8.70832,-17.188244,6.2335873
376,-9.431943,-17.601862,6.183597
377,-79.01669,61.265934,30.536943
378,-10.006072,-8.416877,0.5424476
379,-11.354633,-4.213523,5.919059
380,-10.248758,-2.0792475,5.96109
381,-10.83773,-0.088404,4.9813275
382,-8.047098,1.4514098,4.829707
383,188.75403,-13.724514,89.76495
384,-8.7865095,1.1514785,6.0214124
385,-6.216523,3.333701,3.9867463
386,-5.0693436,4.179818,3.474661
387,-2.2533746,6.0649414,2.9896398
388,-2.9399145,5.4610176,2.2620215
389,-0.8972866,6.1748486,0.4464494
390,0.39146054,6.481899,0.6953863
391,-0.8555432,6.690686,3.3093739
392,-2.6023273,5.0567126,-2.6722465
393,-1.8559316,7.7488723,3.139701
394,-1.8576134,5.6947703,1.065638
395,-3.1628253,6.159033,4.6212916
396,-1.1327717,7.7319117,4.841892
397,-4.7622805,2.350269,3.1731648
398,-8.938727,-1.3289313,2.684528
399,-8.307548,-3.0184145,2.1997497
400,-14.622541,-8.3610525,3.735557
401,-5.9551578,9.1330595,-0.3851424
402,-4.786063,10.432048,0.7543273
403,-5.1524525,5.4048285,4.5181565
404,-3.850734,8.178215,2.9736385
405,-14.075418,-2.7688792,3.202358
406,-7.527059,1.4072568,2.0228333
407,-8.754426,-2.958174,3.1870184
408,-4.4650655,6.5288625,2.9580212
409,-1.7195889,10.424491,-1.6338966
410,-2.9945312,10.226291,0.40522733
411,-5.110379,9.861537,-1.5700053
412,-1.975942,11.238904,-1.343289
413,-3.2732668,9.611119,3.0080812
414,-13.091011,0.21425585,6.145114
415,-12.579706,-0.16725864,5.0883775
416,-13.445133,-0.99840784,5.2196326
417,-15.362236,-6.7299385,5.188696
418,-10.806669,-11.18567,1.7204198
419,-9.597597,-4.9219785,1.2497753
420,-9.542781,-3.9730859,1.3974364
421,-10.262349,-2.0276618,1.4446584
422,-1.3252994,-1.1705365,0.37930855
423,-11.741694,1.5108719,8.508333
424,-9.778402,-0.30941728,2.5574412
425,-7.4925876,-1.907081,2.4078255
426,-13.076936,0.56087023,3.3153412
427,-8.453753,0.92468315,8.907912
428,-8.45438,-1.0625066,4.178338
429,-12.192066,-2.30629,6.5999937
430,-4.4057946,-3.1698718,4.9217553
431,-11.028091,-11.344399,6.2179155
432,-8.9537325,-6.094107,8.731667
433,-11.979088,-4.3481,7.196308
434,-13.837562,-2.2661355,5.538865
435,-7.2261114,-5.084282,-8.080738
436,-4.976117,-4.9819455,-8.452587
437,-7.36263,-17.804327,-3.1138377
438,-7.867557,-4.066452,4.407436
439,-9.302237,-3.9439147,5.7388396
440,-5.0510697,-18.401423,-2.2782214
441,-4.3750753,-18.556543,-3.6100786
442,-5.6210003,-12.28148,4.247017
443,-8.691943,-4.855067,8.845944
444,2.6872118,-8.894765,6.252902
445,-5.000552,-17.311375,-2.016899
446,-4.285618,-16.316647,-2.7712512
447,5.181109,-7.2603393,5.6659703
448,5.4704204,-2.5775616,4.459818
449,5.731375,-5.285689,4.447321
450,-10.552803,-8.33436,6.4375677
451,-0.24734318,-1.5883873,8.610032
452,4.57251,-3.9532068,4.8386955
453,-5.8411245,-8.348624,5.4335003
454,-3.017141,-0.9215857,8.24661
455,-13.828217,3.9997604,4.9848056
456,-3.6747553,3.7918177,6.4699516
457,-8.731831,-0.6571103,9.72183
458,-1.8133379,-8.701217,9.358213
459,-9.931263,-11.792132,5.660574
460,-5.4484787,-11.3526945,5.2353697
461,-7.7343836,-12.115106,6.655266
462,-6.0595636,-9.954386,6.8009825
463,-8.854415,-10.383044,2.2206228
464,-9.7655,-6.995086,4.610389
465,-9.793526,-16.614141,4.6585145
466,-11.546002,-15.064433,-0.7695137
467,-8.810058,-15.898413,4.5650606
468,-8.690959,-10.803024,0.34291065
469,-11.008111,-11.263364,2.9874628
470,-2.9909716,-11.568792,-6.536551
471,-4.2567534,-14.639915,-4.877479
472,2.965782,-8.569948,4.1830864
473,-12.723086,2.1260338,1.3570813
474,-4.9519186,-9.894518,6.184234
475,-14.1533375,1.7679311,3.0126858
476,-7.0504966,-9.890298,3.873107
477,-12.072913,3.6767888,2.8897498
478,-16.593435,2.2275007,4.8722024
479,-14.969052,2.8529541,3.4339526
480,-16.51244,-0.052984882,5.4597487
481,-14.596397,0.859214,6.6214967
482,-14.709946,-0.35640576,6.87536
483,-11.758764,2.0105565,3.413312
484,-13.918402,-5.976257,-2.8231347
485,13.134041,12.108895,-10.2789955
486,-12.053275,-7.495274,-3.2532985
487,20.8995,10.495923,-3.4886878
488,20.560968,8.472478,-6.941461
489,10.293184,9.201635,3.3374412
490,21.264357,3.1937253,-3.908771
491,17.620771,11.9552355,0.065020435
492,17.21433,10.658461,-1.180185
493,18.819311,8.021277,-4.052499
494,12.068037,12.712577,0.86399883
495,17.309153,11.371029,2.1687608
496,6.809369,11.90349,-2.0722342
497,13.447711,11.969754,-4.56544
498,14.102138,14.722388,-2.3257291
499,13.34271,9.332546,-4.4458437
500,12.20972,11.165328,-4.507421
501,11.733845,11.725465,-10.436842
502,12.770175,13.1681795,-2.0855787
503,6.1725335,7.333267,-11.626993
504,11.206066,9.7307005,-1.6959126
505,12.828269,9.050161,-1.2828449
506,12.815608,9.906374,-0.06024703
507,13.669592,10.974607,-0.071431465
508,15.813523,6.8867545,2.1652346
509,10.018003,6.3008537,1.3545572
510,9.405546,7.8266044,0.5985593
511,16.3152,10.885044,0.37694138
512,14.432973,11.3142605,-1.0311399
513,14.360997,10.921858,-3.7183473
514,15.618755,9.772068,-0.082263604
515,10.402754,8.670739,-0.6776425
516,15.365955,8.365797,-0.3012988
517,15.491775,10.711469,-0.863709
518,11.830289,11.099174,1.2216914
519,-15.330084,-4.9956784,-1.8248978
520,16.539125,11.263366,-2.3369262
521,12.1138115,11.06325,-1.3641089
522,9.831235,8.1114435,1.7438772
523,7.4692254,11.068393,0.23142308
524,8.055141,11.284268,-1.5909729
525,7.0278683,11.155732,-0.46301293
526,7.128561,8.319808,0.53773385
527,14.029453,8.719526,-1.2921749
528,7.9681525,9.687294,-0.7668314
529,8.418745,8.868701,0.04728993
530,9.247683,8.583057,-1.3950065
531,9.114941,9.700582,-2.7862277
532,0.49938408,8.981178,-5.2668214
533,-21.19906,-5.786052,1.1250333
534,-20.680326,-5.2200627,-0.19440353
535,-0.43910506,-9.542163,1.6296347
536,-15.4419775,-7.379038,-0.22488381
537,-15.363297,-7.6748405,2.3182316
538,2.2159402,-11.667316,1.1484673
539,-21.190683,-7.5092125,0.8412007
540,-16.065794,-1.4376491,2.892734
541,-12.246929,-5.3734193,2.865914
542,7.249436,13.677263,-6.819059
543,-18.108559,-3.0080407,3.2940764
544,-17.676418,-4.8832126,3.2624345
545,-17.970325,-3.9062052,3.3948445
546,13.157009,15.404584,-7.555261
547,8.169833,13.364953,-7.477741
548,8.460716,3.4299843,-4.6245565
549,-20.298416,-6.341539,-0.24203116
550,-11.138096,-8.191954,-3.3180003
551,16.297396,8.717316,-2.245528
552,11.499436,11.104915,-7.4100213
553,13.15938,3.808563,-8.783783
554,10.612698,5.7098923,-8.659254
555,11.336281,2.5447948,-6.6234756
556,9.572395,5.720848,-9.4182
557,17.964342,8.585532,-3.4051929
558,14.362775,7.497386,-9.01278
559,5.942352,3.9758618,-8.23209
560,11.005795,4.509181,-9.823032
561,8.562782,6.842043,-7.3849363
562,-5.3689294,41.926846,-6.4825897
563,13.540145,4.881635,-10.379258
564,11.63626,4.325225,-8.150866
565,10.995095,6.142281,-7.6724405
566,11.81158,7.2253857,-5.437079
567,10.641323,2.3876858,-8.730158
568,12.7851,3.9770317,-6.545529
569,11.3143015,14.231352,-9.864088
570,12.1133995,5.377098,-7.076369
571,20.38833,7.4874454,-4.0013633
572,72.70667,60.66946,121.68078
573,14.272884,5.2315855,-9.87287
574,3.6496713,-2.5158012,-6.537636
575,12.33063,5.571387,-8.980325
576,12.749441,6.3721476,-2.5202339
577,-0.24206857,9.042905,5.968252
578,7.235309,12.628785,-3.4089084
579,-0.28513807,-13.124596,2.8530595
580,-13.646101,-4.9469194,0.16159414
581,-6.669097,-6.449545,-1.745255
582,-15.465564,-5.8517737,2.8013902
583,-14.278108,-3.838415,1.9892879
584,-1.3180147,-13.326596,3.5311198
585,18.5143,9.645044,-3.9034593
586,14.698853,9.535318,-3.5354095
587,14.5666485,13.2412405,-3.4087906
588,15.65506,11.507017,-4.473309
589,-2.0449538,1.1434069,-6.3889947
590,10.554265,12.529289,-7.773205
591,8.677308,0.2924816,-6.90566
592,-13.505489,-4.62178,0.5435621
593,-4.02159,8.344035,-3.103098
594,14.072925,5.528827,-7.2003946
595,19.580746,7.969765,-5.784729
596,15.099885,10.165603,-6.9047465
597,13.501045,14.126377,-8.305273
598,13.494566,12.719995,-7.988377
599,20.113926,10.271653,-0.5685931
600,20.807238,12.273979,-1.1920874
601,14.358358,9.320935,0.9542564
602,19.130074,9.315265,0.31727841
603,14.958553,11.758864,-7.4780397
604,20.898792,9.316852,0.17684534
605,14.693173,4.914786,-1.5042406
606,20.598917,6.9713545,-0.017256314
607,19.58959,9.191781,-5.7174683
608,19.9834,6.357342,-0.61874324
609,10.598494,7.113741,0.07309253
610,8.664206,-2.3999975,-0.8952073
611,-0.66120374,8.87012,-4.875158
612,14.807539,6.036247,-3.0243714
613,15.759557,4.7491975,1.7003134
614,13.20065,13.108826,-10.98218
615,15.867803,9.673702,-2.2969527
616,20.36837,8.993256,-3.846178
617,21.011108,10.029503,-2.2683015
618,2.7692237,-11.193593,0.85393435
619,14.170961,11.614998,-2.4412284
620,16.588776,10.67036,2.9988866
621,12.499791,7.794471,-2.4804254
622,19.493437,7.066301,-3.2752237
623,12.379832,11.862025,-9.38704
624,15.696547,8.097615,-6.240365
625,15.939235,9.0555,-6.6816688
626,16.474941,9.070396,-8.002728
627,11.150944,2.1298864,-4.2572002
628,14.037395,5.6441894,-4.06889
629,3.2254493,7.188144,-4.02015
630,-2.9256759,5.462543,-1.5014107
631,9.0888405,10.607497,0.91408145
632,6.6590724,10.853535,-3.7186558
633,0.84358114,5.6984806,-0.12321522
634,11.06102,13.149803,-10.048346
635,18.736086,4.7900248,-3.3896546
636,20.286345,6.578173,-5.2167287
637,16.029266,7.2265353,-3.3003151
638,12.318401,6.7838955,0.06086459
639,11.671037,4.6196914,-1.9026649
640,15.189558,6.4216204,-4.8374753
641,20.1192,5.1396008,-3.7569878
642,19.26432,4.854822,-4.8125453
643,14.546601,6.9447327,-6.048846
644,19.985788,4.86116,-6.315212
645,17.974304,11.646523,-3.6664348
646,15.435823,12.073197,-0.5202579
647,1.8726531,6.9273915,-0.28763258
648,9.663206,8.512034,-13.040515
649,7.225571,9.905245,-8.495918
650,9.893184,7.3476253,-12.195869
651,3.6279216,11.28248,2.837343
652,7.6358852,7.490324,-10.701015
653,12.230117,1.1468521,-3.1789148
654,6.670067,8.305529,-11.37548
655,8.6800165,13.98187,-7.7320194
656,7.4736943,9.066371,-9.877658
657,8.882582,6.9592996,-11.965751
658,8.770778,8.497009,-13.039246
659,7.293241,8.007879,-12.576876
660,12.577892,13.147163,-3.743059
661,6.9464774,10.971119,-6.4512863
662,7.2433395,11.73602,-5.7210965
663,13.082027,9.909928,2.0387945
664,-6.150927,2.6527703,-6.07966
665,-0.53895044,-11.721608,-2.3126798
666,14.380878,3.6956556,-2.6961415
667,9.989753,-1.1592515,-5.435064
668,20.75469,5.065491,-5.088366
669,21.609041,7.1471844,-5.4396563
670,18.753796,8.43831,-1.5846967
671,22.51758,7.4015656,-3.6930115
672,18.641195,11.011384,-1.5621629
673,14.794671,13.427449,-5.841217
674,20.93416,10.900338,0.58625525
675,21.46777,10.750555,1.9882731
676,21.674309,11.399863,0.11572118
677,20.52399,11.734593,1.1461568
678,21.794865,11.955724,1.7929672
679,13.428081,7.571731,-9.67701
680,12.826862,6.8322043,-10.427009
681,22.321611,4.9821973,-6.1953435
682,-6.545753,-6.5574,-7.61943
